,buy_z,sell_z,exit_z,pnl
1297,2.5,1.9000000000000001,1.0,374.5
1298,2.5,2.1,0.0,-314.5
1299,2.5,2.1,0.1,84.5
1300,2.5,2.1,0.2,74.5
1301,2.5,2.1,0.30000000000000004,71.5
1302,2.5,2.1,0.4,62.0
1303,2.5,2.1,0.5,67.0
1304,2.5,2.1,0.6000000000000001,57.5
1305,2.5,2.1,0.7000000000000001,39.5
1306,2.5,2.1,0.8,87.5
1307,2.5,2.1,0.9,69.5
1308,2.5,2.1,1.0,60.5
1309,2.5,2.3,0.0,-314.5
1310,2.5,2.3,0.1,84.5
1311,2.5,2.3,0.2,74.5
1312,2.5,2.3,0.30000000000000004,71.5
1313,2.5,2.3,0.4,62.0
1314,2.5,2.3,0.5,67.0
1315,2.5,2.3,0.6000000000000001,57.5
1316,2.5,2.3,0.7000000000000001,39.5
1317,2.5,2.3,0.8,87.5
1318,2.5,2.3,0.9,69.5
1319,2.5,2.3,1.0,60.5
1320,2.5,2.5,0.0,-314.5
1321,2.5,2.5,0.1,84.5
1322,2.5,2.5,0.2,74.5
1323,2.5,2.5,0.30000000000000004,71.5
1324,2.5,2.5,0.4,62.0
1325,2.5,2.5,0.5,67.0
1326,2.5,2.5,0.6000000000000001,57.5
1327,2.5,2.5,0.7000000000000001,39.5
1328,2.5,2.5,0.8,87.5
1329,2.5,2.5,0.9,69.5
1330,2.5,2.5,1.0,60.5
