window,z_entry,z_exit,total_profit,trades,avg_profit,win_rate
105,1.4,0.9,-251.0,94,-2.6702127659574466,0.4148936170212766
105,1.6,0.1,50.0,22,2.272727272727273,0.5454545454545454
105,1.6,0.3,-138.0,49,-2.816326530612245,0.4489795918367347
105,1.6,0.5,-304.0,63,-4.825396825396825,0.3968253968253968
105,1.6,0.7,-340.0,72,-4.722222222222222,0.3611111111111111
105,1.6,0.9,-357.0,82,-4.353658536585366,0.36585365853658536
105,1.8,0.1,8.0,21,0.38095238095238093,0.5238095238095238
105,1.8,0.3,-41.0,39,-1.0512820512820513,0.48717948717948717
105,1.8,0.5,-295.0,50,-5.9,0.38
105,1.8,0.7,-240.0,59,-4.067796610169491,0.3728813559322034
105,1.8,0.9,-254.0,68,-3.735294117647059,0.36764705882352944
105,2.0,0.1,106.0,20,5.3,0.55
105,2.0,0.3,11.0,33,0.3333333333333333,0.42424242424242425
105,2.0,0.5,-310.0,41,-7.560975609756097,0.34146341463414637
105,2.0,0.7,-225.0,49,-4.591836734693878,0.3877551020408163
105,2.0,0.9,-266.0,55,-4.836363636363636,0.34545454545454546
105,2.2,0.1,232.0,16,14.5,0.625
105,2.2,0.3,125.0,23,5.434782608695652,0.4782608695652174
105,2.2,0.5,-162.0,30,-5.4,0.4
105,2.2,0.7,-64.0,33,-1.9393939393939394,0.45454545454545453
105,2.2,0.9,-92.0,36,-2.5555555555555554,0.4166666666666667
105,2.4,0.1,190.0,15,12.666666666666666,0.6
105,2.4,0.3,131.0,20,6.55,0.5
105,2.4,0.5,-149.0,27,-5.518518518518518,0.4074074074074074
105,2.4,0.7,-87.0,28,-3.107142857142857,0.4642857142857143
105,2.4,0.9,-71.0,28,-2.5357142857142856,0.4642857142857143
106,0.8,0.1,311.0,24,12.958333333333334,0.5833333333333334
106,0.8,0.3,-260.0,63,-4.126984126984127,0.38095238095238093
106,0.8,0.5,-420.0,85,-4.9411764705882355,0.35294117647058826
106,0.8,0.7,-317.0,102,-3.107843137254902,0.3431372549019608
106,0.8,0.9,-469.0,134,-3.5,0.3283582089552239
106,1.0,0.1,91.0,23,3.9565217391304346,0.4782608695652174
106,1.0,0.3,-210.0,61,-3.442622950819672,0.3770491803278688
106,1.0,0.5,-373.0,81,-4.604938271604938,0.345679012345679
106,1.0,0.7,-267.0,95,-2.8105263157894735,0.3473684210526316
106,1.0,0.9,-393.0,121,-3.2479338842975207,0.34710743801652894
106,1.2,0.1,130.0,23,5.6521739130434785,0.4782608695652174
106,1.2,0.3,-185.0,57,-3.245614035087719,0.42105263157894735
106,1.2,0.5,-342.0,75,-4.56,0.38666666666666666
106,1.2,0.7,-244.0,87,-2.8045977011494254,0.3793103448275862
106,1.2,0.9,-381.0,108,-3.5277777777777777,0.37962962962962965
106,1.4,0.1,121.0,23,5.260869565217392,0.43478260869565216
106,1.4,0.3,-81.0,54,-1.5,0.42592592592592593
106,1.4,0.5,-199.0,70,-2.842857142857143,0.4
106,1.4,0.7,-182.0,80,-2.275,0.3875
106,1.4,0.9,-250.0,93,-2.6881720430107525,0.41935483870967744
106,1.6,0.1,39.0,22,1.7727272727272727,0.5
106,1.6,0.3,-259.0,52,-4.980769230769231,0.4423076923076923
106,1.6,0.5,-297.0,63,-4.714285714285714,0.3968253968253968
106,1.6,0.7,-347.0,71,-4.887323943661972,0.352112676056338
106,1.6,0.9,-358.0,81,-4.419753086419753,0.35802469135802467
106,1.8,0.1,-3.0,21,-0.14285714285714285,0.47619047619047616
106,1.8,0.3,-161.0,41,-3.926829268292683,0.4878048780487805
106,1.8,0.5,-288.0,50,-5.76,0.38
106,1.8,0.7,-246.0,58,-4.241379310344827,0.3620689655172414
106,1.8,0.9,-253.0,68,-3.7205882352941178,0.36764705882352944
106,2.0,0.1,54.0,20,2.7,0.5
106,2.0,0.3,-90.0,33,-2.727272727272727,0.45454545454545453
106,2.0,0.5,-283.0,39,-7.256410256410256,0.358974358974359
106,2.0,0.7,-195.0,47,-4.148936170212766,0.40425531914893614
106,2.0,0.9,-244.0,53,-4.60377358490566,0.3584905660377358
106,2.2,0.1,180.0,16,11.25,0.5625
106,2.2,0.3,16.0,25,0.64,0.48
106,2.2,0.5,-143.0,30,-4.766666666666667,0.4
106,2.2,0.7,-52.0,33,-1.5757575757575757,0.45454545454545453
106,2.2,0.9,-97.0,34,-2.8529411764705883,0.4117647058823529
106,2.4,0.1,126.0,15,8.4,0.5333333333333333
106,2.4,0.3,-1.0,23,-0.043478260869565216,0.4782608695652174
106,2.4,0.5,-160.0,28,-5.714285714285714,0.39285714285714285
106,2.4,0.7,-98.0,29,-3.3793103448275863,0.4482758620689655
106,2.4,0.9,-82.0,29,-2.8275862068965516,0.4482758620689655
107,0.8,0.1,280.0,24,11.666666666666666,0.5833333333333334
107,0.8,0.3,-252.0,62,-4.064516129032258,0.3870967741935484
107,0.8,0.5,-432.0,83,-5.204819277108434,0.3373493975903614
107,0.8,0.7,-317.0,102,-3.107843137254902,0.3431372549019608
107,0.8,0.9,-479.0,133,-3.601503759398496,0.3233082706766917
107,1.0,0.1,85.0,23,3.6956521739130435,0.4782608695652174
107,1.0,0.3,-209.0,60,-3.4833333333333334,0.38333333333333336
107,1.0,0.5,-385.0,80,-4.8125,0.3375
107,1.0,0.7,-267.0,95,-2.8105263157894735,0.3473684210526316
107,1.0,0.9,-403.0,120,-3.3583333333333334,0.3416666666666667
107,1.2,0.1,125.0,23,5.434782608695652,0.4782608695652174
107,1.2,0.3,-186.0,56,-3.3214285714285716,0.42857142857142855
107,1.2,0.5,-353.0,73,-4.835616438356165,0.3835616438356164
107,1.2,0.7,-243.0,86,-2.8255813953488373,0.38372093023255816
107,1.2,0.9,-395.0,106,-3.7264150943396226,0.37735849056603776
107,1.4,0.1,118.0,23,5.130434782608695,0.43478260869565216
107,1.4,0.3,-83.0,54,-1.537037037037037,0.42592592592592593
107,1.4,0.5,-211.0,69,-3.0579710144927534,0.391304347826087
107,1.4,0.7,-182.0,80,-2.275,0.3875
107,1.4,0.9,-250.0,93,-2.6881720430107525,0.41935483870967744
107,1.6,0.1,125.0,22,5.681818181818182,0.5
107,1.6,0.3,-261.0,52,-5.019230769230769,0.4423076923076923
107,1.6,0.5,-283.0,63,-4.492063492063492,0.3968253968253968
107,1.6,0.7,-321.0,72,-4.458333333333333,0.3611111111111111
107,1.6,0.9,-332.0,82,-4.048780487804878,0.36585365853658536
107,1.8,0.1,98.0,20,4.9,0.5
107,1.8,0.3,-152.0,41,-3.707317073170732,0.4878048780487805
107,1.8,0.5,-284.0,50,-5.68,0.38
107,1.8,0.7,-235.0,58,-4.051724137931035,0.3620689655172414
107,1.8,0.9,-242.0,68,-3.5588235294117645,0.36764705882352944
107,2.0,0.1,65.0,18,3.611111111111111,0.5
107,2.0,0.3,-81.0,32,-2.53125,0.4375
107,2.0,0.5,-282.0,38,-7.421052631578948,0.34210526315789475
107,2.0,0.7,-167.0,45,-3.7111111111111112,0.4
107,2.0,0.9,-231.0,50,-4.62,0.38
107,2.2,0.1,155.0,16,9.6875,0.5625
107,2.2,0.3,17.0,25,0.68,0.48
107,2.2,0.5,-150.0,30,-5.0,0.4
107,2.2,0.7,-52.0,33,-1.5757575757575757,0.45454545454545453
107,2.2,0.9,-97.0,34,-2.8529411764705883,0.4117647058823529
107,2.4,0.1,140.0,15,9.333333333333334,0.5333333333333333
107,2.4,0.3,0.0,23,0.0,0.4782608695652174
107,2.4,0.5,-167.0,28,-5.964285714285714,0.39285714285714285
107,2.4,0.7,-98.0,29,-3.3793103448275863,0.4482758620689655
107,2.4,0.9,-82.0,29,-2.8275862068965516,0.4482758620689655
108,0.8,0.1,238.0,25,9.52,0.56
108,0.8,0.3,-254.0,64,-3.96875,0.390625
108,0.8,0.5,-417.0,85,-4.905882352941177,0.32941176470588235
108,0.8,0.7,-300.0,105,-2.857142857142857,0.34285714285714286
108,0.8,0.9,-447.0,134,-3.3358208955223883,0.3358208955223881
108,1.0,0.1,43.0,24,1.7916666666666667,0.4583333333333333
108,1.0,0.3,-241.0,62,-3.8870967741935485,0.3548387096774194
108,1.0,0.5,-365.0,82,-4.451219512195122,0.34146341463414637
108,1.0,0.7,-254.0,96,-2.6458333333333335,0.34375
108,1.0,0.9,-389.0,119,-3.26890756302521,0.35294117647058826
108,1.2,0.1,44.0,24,1.8333333333333333,0.4583333333333333
108,1.2,0.3,-257.0,58,-4.431034482758621,0.3793103448275862
108,1.2,0.5,-385.0,74,-5.202702702702703,0.36486486486486486
108,1.2,0.7,-269.0,87,-3.0919540229885056,0.367816091954023
108,1.2,0.9,-373.0,105,-3.552380952380952,0.3904761904761905
108,1.4,0.1,86.0,24,3.5833333333333335,0.4583333333333333
108,1.4,0.3,-107.0,56,-1.9107142857142858,0.4107142857142857
108,1.4,0.5,-200.0,70,-2.857142857142857,0.4
108,1.4,0.7,-170.0,80,-2.125,0.4
108,1.4,0.9,-315.0,91,-3.4615384615384617,0.4065934065934066
108,1.6,0.1,102.0,23,4.434782608695652,0.4782608695652174
108,1.6,0.3,-278.0,52,-5.346153846153846,0.4230769230769231
108,1.6,0.5,-256.0,63,-4.063492063492063,0.3968253968253968
108,1.6,0.7,-288.0,72,-4.0,0.375
108,1.6,0.9,-306.0,81,-3.7777777777777777,0.38271604938271603
108,1.8,0.1,-4.0,21,-0.19047619047619047,0.42857142857142855
108,1.8,0.3,-252.0,42,-6.0,0.42857142857142855
108,1.8,0.5,-342.0,51,-6.705882352941177,0.35294117647058826
108,1.8,0.7,-307.0,59,-5.203389830508475,0.3559322033898305
108,1.8,0.9,-339.0,67,-5.059701492537314,0.3582089552238806
108,2.0,0.1,35.0,19,1.8421052631578947,0.47368421052631576
108,2.0,0.3,-74.0,32,-2.3125,0.40625
108,2.0,0.5,-200.0,37,-5.405405405405405,0.35135135135135137
108,2.0,0.7,-137.0,44,-3.1136363636363638,0.4090909090909091
108,2.0,0.9,-210.0,48,-4.375,0.375
108,2.2,0.1,137.0,16,8.5625,0.5625
108,2.2,0.3,7.0,26,0.2692307692307692,0.46153846153846156
108,2.2,0.5,-103.0,30,-3.433333333333333,0.4
108,2.2,0.7,-52.0,33,-1.5757575757575757,0.45454545454545453
108,2.2,0.9,-97.0,34,-2.8529411764705883,0.4117647058823529
108,2.4,0.1,122.0,15,8.133333333333333,0.5333333333333333
108,2.4,0.3,-10.0,24,-0.4166666666666667,0.4583333333333333
108,2.4,0.5,-120.0,28,-4.285714285714286,0.39285714285714285
108,2.4,0.7,-101.0,30,-3.3666666666666667,0.43333333333333335
108,2.4,0.9,-85.0,30,-2.8333333333333335,0.43333333333333335
109,0.8,0.1,223.0,25,8.92,0.52
109,0.8,0.3,-266.0,63,-4.222222222222222,0.3968253968253968
109,0.8,0.5,-294.0,84,-3.5,0.35714285714285715
109,0.8,0.7,-300.0,105,-2.857142857142857,0.34285714285714286
109,0.8,0.9,-424.0,133,-3.18796992481203,0.3383458646616541
109,1.0,0.1,28.0,24,1.1666666666666667,0.4166666666666667
109,1.0,0.3,-265.0,61,-4.344262295081967,0.3442622950819672
109,1.0,0.5,-242.0,80,-3.025,0.3625
109,1.0,0.7,-254.0,96,-2.6458333333333335,0.34375
109,1.0,0.9,-366.0,118,-3.1016949152542375,0.3559322033898305
109,1.2,0.1,29.0,24,1.2083333333333333,0.4166666666666667
109,1.2,0.3,-259.0,58,-4.4655172413793105,0.3793103448275862
109,1.2,0.5,-262.0,72,-3.638888888888889,0.3888888888888889
109,1.2,0.7,-269.0,87,-3.0919540229885056,0.367816091954023
109,1.2,0.9,-361.0,105,-3.4380952380952383,0.3904761904761905
109,1.4,0.1,29.0,24,1.2083333333333333,0.375
109,1.4,0.3,-109.0,56,-1.9464285714285714,0.4107142857142857
109,1.4,0.5,-77.0,68,-1.1323529411764706,0.4264705882352941
109,1.4,0.7,-170.0,80,-2.125,0.4
109,1.4,0.9,-282.0,91,-3.098901098901099,0.4175824175824176
109,1.6,0.1,44.0,24,1.8333333333333333,0.375
109,1.6,0.3,-273.0,52,-5.25,0.4230769230769231
109,1.6,0.5,-124.0,61,-2.0327868852459017,0.4262295081967213
109,1.6,0.7,-279.0,72,-3.875,0.3888888888888889
109,1.6,0.9,-330.0,81,-4.074074074074074,0.38271604938271603
109,1.8,0.1,-12.0,20,-0.6,0.4
109,1.8,0.3,-254.0,43,-5.906976744186046,0.4186046511627907
109,1.8,0.5,-219.0,49,-4.469387755102041,0.3877551020408163
109,1.8,0.7,-307.0,59,-5.203389830508475,0.3559322033898305
109,1.8,0.9,-372.0,67,-5.552238805970149,0.34328358208955223
109,2.0,0.1,27.0,18,1.5,0.4444444444444444
109,2.0,0.3,-76.0,33,-2.303030303030303,0.3939393939393939
109,2.0,0.5,-77.0,36,-2.138888888888889,0.3888888888888889
109,2.0,0.7,-137.0,44,-3.1136363636363638,0.4090909090909091
109,2.0,0.9,-243.0,48,-5.0625,0.3541666666666667
109,2.2,0.1,100.0,16,6.25,0.5
109,2.2,0.3,19.0,28,0.6785714285714286,0.4642857142857143
109,2.2,0.5,18.0,31,0.5806451612903226,0.45161290322580644
109,2.2,0.7,-38.0,34,-1.1176470588235294,0.47058823529411764
109,2.2,0.9,-116.0,35,-3.3142857142857145,0.4
109,2.4,0.1,114.0,14,8.142857142857142,0.5
109,2.4,0.3,-12.0,25,-0.48,0.44
109,2.4,0.5,-13.0,28,-0.4642857142857143,0.42857142857142855
109,2.4,0.7,-101.0,30,-3.3666666666666667,0.43333333333333335
109,2.4,0.9,-118.0,30,-3.933333333333333,0.4
110,0.8,0.1,40.0,23,1.7391304347826086,0.5217391304347826
110,0.8,0.3,-184.0,63,-2.9206349206349205,0.4126984126984127
110,0.8,0.5,-278.0,83,-3.3493975903614457,0.3614457831325301
110,0.8,0.7,-296.0,104,-2.8461538461538463,0.33653846153846156
110,0.8,0.9,-456.0,132,-3.4545454545454546,0.3333333333333333
110,1.0,0.1,-156.0,22,-7.090909090909091,0.4090909090909091
110,1.0,0.3,-259.0,60,-4.316666666666666,0.35
110,1.0,0.5,-229.0,78,-2.9358974358974357,0.3717948717948718
110,1.0,0.7,-253.0,94,-2.6914893617021276,0.3404255319148936
110,1.0,0.9,-401.0,116,-3.456896551724138,0.35344827586206895
110,1.2,0.1,-149.0,22,-6.7727272727272725,0.4090909090909091
110,1.2,0.3,-252.0,57,-4.421052631578948,0.3684210526315789
110,1.2,0.5,-251.0,72,-3.486111111111111,0.3888888888888889
110,1.2,0.7,-266.0,86,-3.0930232558139537,0.36046511627906974
110,1.2,0.9,-394.0,104,-3.7884615384615383,0.38461538461538464
110,1.4,0.1,-124.0,21,-5.904761904761905,0.3333333333333333
110,1.4,0.3,-113.0,55,-2.0545454545454547,0.38181818181818183
110,1.4,0.5,-76.0,68,-1.1176470588235294,0.4117647058823529
110,1.4,0.7,-177.0,79,-2.240506329113924,0.379746835443038
110,1.4,0.9,-289.0,91,-3.1758241758241756,0.4065934065934066
110,1.6,0.1,53.0,21,2.5238095238095237,0.38095238095238093
110,1.6,0.3,-269.0,51,-5.2745098039215685,0.4117647058823529
110,1.6,0.5,-137.0,61,-2.2459016393442623,0.4262295081967213
110,1.6,0.7,-334.0,72,-4.638888888888889,0.3888888888888889
110,1.6,0.9,-385.0,81,-4.753086419753086,0.38271604938271603
110,1.8,0.1,-7.0,18,-0.3888888888888889,0.3888888888888889
110,1.8,0.3,-252.0,43,-5.8604651162790695,0.4186046511627907
110,1.8,0.5,-209.0,49,-4.26530612244898,0.3877551020408163
110,1.8,0.7,-305.0,59,-5.169491525423729,0.3559322033898305
110,1.8,0.9,-385.0,66,-5.833333333333333,0.3333333333333333
110,2.0,0.1,30.0,16,1.875,0.4375
110,2.0,0.3,-70.0,34,-2.0588235294117645,0.4117647058823529
110,2.0,0.5,-63.0,37,-1.7027027027027026,0.40540540540540543
110,2.0,0.7,-136.0,45,-3.022222222222222,0.4
110,2.0,0.9,-245.0,49,-5.0,0.3469387755102041
110,2.2,0.1,102.0,14,7.285714285714286,0.5
110,2.2,0.3,19.0,28,0.6785714285714286,0.4642857142857143
110,2.2,0.5,26.0,31,0.8387096774193549,0.45161290322580644
110,2.2,0.7,-38.0,34,-1.1176470588235294,0.47058823529411764
110,2.2,0.9,-156.0,36,-4.333333333333333,0.3888888888888889
110,2.4,0.1,116.0,12,9.666666666666666,0.5
110,2.4,0.3,-12.0,25,-0.48,0.44
110,2.4,0.5,-5.0,28,-0.17857142857142858,0.42857142857142855
110,2.4,0.7,-101.0,30,-3.3666666666666667,0.43333333333333335
110,2.4,0.9,-118.0,30,-3.933333333333333,0.4
111,0.8,0.1,55.0,23,2.391304347826087,0.5652173913043478
111,0.8,0.3,-128.0,65,-1.9692307692307693,0.4
111,0.8,0.5,-277.0,82,-3.3780487804878048,0.36585365853658536
111,0.8,0.7,-246.0,104,-2.3653846153846154,0.36538461538461536
111,0.8,0.9,-461.0,132,-3.492424242424242,0.3333333333333333
111,1.0,0.1,-209.0,22,-9.5,0.4090909090909091
111,1.0,0.3,-204.0,63,-3.238095238095238,0.3333333333333333
111,1.0,0.5,-229.0,78,-2.9358974358974357,0.3717948717948718
111,1.0,0.7,-250.0,95,-2.6315789473684212,0.3473684210526316
111,1.0,0.9,-406.0,118,-3.440677966101695,0.3474576271186441
111,1.2,0.1,-142.0,22,-6.454545454545454,0.4090909090909091
111,1.2,0.3,-100.0,60,-1.6666666666666667,0.36666666666666664
111,1.2,0.5,-154.0,72,-2.138888888888889,0.3888888888888889
111,1.2,0.7,-239.0,85,-2.8117647058823527,0.3764705882352941
111,1.2,0.9,-381.0,102,-3.735294117647059,0.38235294117647056
111,1.4,0.1,-117.0,21,-5.571428571428571,0.3333333333333333
111,1.4,0.3,-60.0,58,-1.0344827586206897,0.3620689655172414
111,1.4,0.5,-78.0,68,-1.1470588235294117,0.4117647058823529
111,1.4,0.7,-176.0,80,-2.2,0.3875
111,1.4,0.9,-304.0,92,-3.3043478260869565,0.391304347826087
111,1.6,0.1,-244.0,22,-11.090909090909092,0.3181818181818182
111,1.6,0.3,-133.0,53,-2.509433962264151,0.41509433962264153
111,1.6,0.5,-98.0,60,-1.6333333333333333,0.43333333333333335
111,1.6,0.7,-292.0,72,-4.055555555555555,0.4027777777777778
111,1.6,0.9,-372.0,79,-4.708860759493671,0.3670886075949367
111,1.8,0.1,-224.0,20,-11.2,0.35
111,1.8,0.3,-215.0,45,-4.777777777777778,0.4222222222222222
111,1.8,0.5,-173.0,50,-3.46,0.4
111,1.8,0.7,-266.0,61,-4.360655737704918,0.3770491803278688
111,1.8,0.9,-361.0,67,-5.388059701492537,0.3283582089552239
111,2.0,0.1,-126.0,17,-7.411764705882353,0.35294117647058826
111,2.0,0.3,-65.0,35,-1.8571428571428572,0.4
111,2.0,0.5,-63.0,37,-1.7027027027027026,0.40540540540540543
111,2.0,0.7,-133.0,46,-2.891304347826087,0.41304347826086957
111,2.0,0.9,-256.0,49,-5.224489795918367,0.32653061224489793
111,2.2,0.1,-79.0,14,-5.642857142857143,0.42857142857142855
111,2.2,0.3,24.0,29,0.8275862068965517,0.4482758620689655
111,2.2,0.5,26.0,31,0.8387096774193549,0.45161290322580644
111,2.2,0.7,-35.0,35,-1.0,0.4857142857142857
111,2.2,0.9,-167.0,36,-4.638888888888889,0.3611111111111111
111,2.4,0.1,-62.0,11,-5.636363636363637,0.45454545454545453
111,2.4,0.3,-2.0,25,-0.08,0.44
111,2.4,0.5,0.0,28,0.0,0.4642857142857143
111,2.4,0.7,-93.0,31,-3.0,0.4838709677419355
111,2.4,0.9,-124.0,30,-4.133333333333334,0.4
112,0.8,0.1,33.0,25,1.32,0.56
112,0.8,0.3,-228.0,63,-3.619047619047619,0.3968253968253968
112,0.8,0.5,-265.0,80,-3.3125,0.3875
112,0.8,0.7,-278.0,103,-2.6990291262135924,0.3592233009708738
112,0.8,0.9,-451.0,133,-3.3909774436090228,0.3233082706766917
112,1.0,0.1,-231.0,24,-9.625,0.4166666666666667
112,1.0,0.3,-308.0,62,-4.967741935483871,0.3225806451612903
112,1.0,0.5,-217.0,76,-2.8552631578947367,0.39473684210526316
112,1.0,0.7,-282.0,94,-3.0,0.3404255319148936
112,1.0,0.9,-423.0,120,-3.525,0.3333333333333333
112,1.2,0.1,-163.0,24,-6.791666666666667,0.4166666666666667
112,1.2,0.3,-200.0,59,-3.389830508474576,0.3559322033898305
112,1.2,0.5,-138.0,70,-1.9714285714285715,0.4142857142857143
112,1.2,0.7,-267.0,84,-3.1785714285714284,0.36904761904761907
112,1.2,0.9,-387.0,103,-3.7572815533980584,0.36893203883495146
112,1.4,0.1,-138.0,23,-6.0,0.34782608695652173
112,1.4,0.3,-164.0,57,-2.8771929824561404,0.3508771929824561
112,1.4,0.5,-66.0,67,-0.9850746268656716,0.43283582089552236
112,1.4,0.7,-208.0,79,-2.632911392405063,0.379746835443038
112,1.4,0.9,-318.0,93,-3.4193548387096775,0.3763440860215054
112,1.6,0.1,-170.0,23,-7.391304347826087,0.391304347826087
112,1.6,0.3,-240.0,52,-4.615384615384615,0.38461538461538464
112,1.6,0.5,-95.0,61,-1.5573770491803278,0.4426229508196721
112,1.6,0.7,-316.0,73,-4.328767123287672,0.3835616438356164
112,1.6,0.9,-386.0,83,-4.650602409638554,0.3614457831325301
112,1.8,0.1,-190.0,22,-8.636363636363637,0.36363636363636365
112,1.8,0.3,-217.0,45,-4.822222222222222,0.4222222222222222
112,1.8,0.5,-161.0,49,-3.2857142857142856,0.42857142857142855
112,1.8,0.7,-282.0,60,-4.7,0.36666666666666664
112,1.8,0.9,-371.0,68,-5.455882352941177,0.3088235294117647
112,2.0,0.1,-129.0,18,-7.166666666666667,0.3888888888888889
112,2.0,0.3,-89.0,35,-2.5428571428571427,0.4
112,2.0,0.5,-85.0,37,-2.2972972972972974,0.40540540540540543
112,2.0,0.7,-179.0,45,-3.977777777777778,0.4
112,2.0,0.9,-285.0,49,-5.816326530612245,0.32653061224489793
112,2.2,0.1,-56.0,15,-3.7333333333333334,0.4666666666666667
112,2.2,0.3,22.0,29,0.7586206896551724,0.4482758620689655
112,2.2,0.5,26.0,31,0.8387096774193549,0.45161290322580644
112,2.2,0.7,-35.0,35,-1.0,0.4857142857142857
112,2.2,0.9,-167.0,36,-4.638888888888889,0.3611111111111111
112,2.4,0.1,-39.0,12,-3.25,0.5
112,2.4,0.3,-4.0,25,-0.16,0.44
112,2.4,0.5,0.0,28,0.0,0.4642857142857143
112,2.4,0.7,-93.0,31,-3.0,0.4838709677419355
112,2.4,0.9,-124.0,30,-4.133333333333334,0.4
113,0.8,0.1,33.0,25,1.32,0.56
113,0.8,0.3,-235.0,64,-3.671875,0.390625
113,0.8,0.5,-274.0,78,-3.5128205128205128,0.38461538461538464
113,0.8,0.7,-275.0,105,-2.619047619047619,0.3619047619047619
113,0.8,0.9,-446.0,130,-3.4307692307692306,0.3153846153846154
113,1.0,0.1,-231.0,24,-9.625,0.4166666666666667
113,1.0,0.3,-295.0,63,-4.682539682539683,0.3333333333333333
113,1.0,0.5,-225.0,75,-3.0,0.4
113,1.0,0.7,-275.0,96,-2.8645833333333335,0.3541666666666667
113,1.0,0.9,-417.0,118,-3.5338983050847457,0.3305084745762712
113,1.2,0.1,-163.0,24,-6.791666666666667,0.4166666666666667
113,1.2,0.3,-189.0,59,-3.2033898305084745,0.3559322033898305
113,1.2,0.5,-147.0,68,-2.161764705882353,0.4117647058823529
113,1.2,0.7,-276.0,85,-3.2470588235294118,0.36470588235294116
113,1.2,0.9,-387.0,100,-3.87,0.36
113,1.4,0.1,-138.0,23,-6.0,0.34782608695652173
113,1.4,0.3,-139.0,57,-2.43859649122807,0.3684210526315789
113,1.4,0.5,-77.0,65,-1.1846153846153846,0.4461538461538462
113,1.4,0.7,-211.0,78,-2.7051282051282053,0.38461538461538464
113,1.4,0.9,-318.0,90,-3.533333333333333,0.37777777777777777
113,1.6,0.1,-209.0,23,-9.08695652173913,0.34782608695652173
113,1.6,0.3,-209.0,52,-4.019230769230769,0.40384615384615385
113,1.6,0.5,-101.0,59,-1.7118644067796611,0.4576271186440678
113,1.6,0.7,-314.0,72,-4.361111111111111,0.3888888888888889
113,1.6,0.9,-382.0,81,-4.716049382716049,0.37037037037037035
113,1.8,0.1,-190.0,22,-8.636363636363637,0.36363636363636365
113,1.8,0.3,-193.0,46,-4.195652173913044,0.43478260869565216
113,1.8,0.5,-154.0,49,-3.142857142857143,0.42857142857142855
113,1.8,0.7,-282.0,59,-4.779661016949152,0.3728813559322034
113,1.8,0.9,-369.0,66,-5.590909090909091,0.3181818181818182
113,2.0,0.1,-129.0,18,-7.166666666666667,0.3888888888888889
113,2.0,0.3,-53.0,36,-1.4722222222222223,0.4166666666666667
113,2.0,0.5,-87.0,37,-2.3513513513513513,0.40540540540540543
113,2.0,0.7,-182.0,45,-4.044444444444444,0.4
113,2.0,0.9,-286.0,48,-5.958333333333333,0.3333333333333333
113,2.2,0.1,-56.0,15,-3.7333333333333334,0.4666666666666667
113,2.2,0.3,58.0,30,1.9333333333333333,0.4666666666666667
113,2.2,0.5,24.0,31,0.7741935483870968,0.45161290322580644
113,2.2,0.7,-35.0,35,-1.0,0.4857142857142857
113,2.2,0.9,-165.0,36,-4.583333333333333,0.3611111111111111
113,2.4,0.1,-39.0,12,-3.25,0.5
113,2.4,0.3,32.0,26,1.2307692307692308,0.46153846153846156
113,2.4,0.5,-2.0,27,-0.07407407407407407,0.4444444444444444
113,2.4,0.7,-93.0,31,-3.0,0.4838709677419355
113,2.4,0.9,-122.0,30,-4.066666666666666,0.4
114,0.8,0.1,-179.0,27,-6.62962962962963,0.4444444444444444
114,0.8,0.3,-274.0,64,-4.28125,0.375
114,0.8,0.5,-312.0,78,-4.0,0.3717948717948718
114,0.8,0.7,-271.0,104,-2.605769230769231,0.36538461538461536
114,0.8,0.9,-442.0,129,-3.4263565891472867,0.3178294573643411
114,1.0,0.1,-224.0,26,-8.615384615384615,0.4230769230769231
114,1.0,0.3,-295.0,63,-4.682539682539683,0.3333333333333333
114,1.0,0.5,-224.0,75,-2.986666666666667,0.4
114,1.0,0.7,-275.0,96,-2.8645833333333335,0.3541666666666667
114,1.0,0.9,-417.0,118,-3.5338983050847457,0.3305084745762712
114,1.2,0.1,-114.0,26,-4.384615384615385,0.4230769230769231
114,1.2,0.3,-174.0,59,-2.9491525423728815,0.3728813559322034
114,1.2,0.5,-131.0,68,-1.9264705882352942,0.4264705882352941
114,1.2,0.7,-246.0,84,-2.9285714285714284,0.38095238095238093
114,1.2,0.9,-357.0,99,-3.606060606060606,0.37373737373737376
114,1.4,0.1,-86.0,25,-3.44,0.4
114,1.4,0.3,-137.0,57,-2.4035087719298245,0.3684210526315789
114,1.4,0.5,-137.0,65,-2.1076923076923078,0.4307692307692308
114,1.4,0.7,-272.0,78,-3.4871794871794872,0.3717948717948718
114,1.4,0.9,-410.0,89,-4.606741573033708,0.3595505617977528
114,1.6,0.1,-147.0,24,-6.125,0.375
114,1.6,0.3,-209.0,52,-4.019230769230769,0.40384615384615385
114,1.6,0.5,-102.0,59,-1.728813559322034,0.4576271186440678
114,1.6,0.7,-314.0,72,-4.361111111111111,0.3888888888888889
114,1.6,0.9,-382.0,81,-4.716049382716049,0.37037037037037035
114,1.8,0.1,-128.0,23,-5.565217391304348,0.391304347826087
114,1.8,0.3,-193.0,46,-4.195652173913044,0.43478260869565216
114,1.8,0.5,-154.0,49,-3.142857142857143,0.42857142857142855
114,1.8,0.7,-256.0,59,-4.338983050847458,0.3728813559322034
114,1.8,0.9,-364.0,65,-5.6,0.3230769230769231
114,2.0,0.1,-67.0,19,-3.526315789473684,0.47368421052631576
114,2.0,0.3,-53.0,36,-1.4722222222222223,0.4166666666666667
